rating,review
__label__5 ,mit uden tvivl foretrukne elektronik hjemmeside. kæmpe sortiment. utrolig nem hjemmeside at finde rundt påog finde lige præcis det man har brug for. konkurrence dygtige prisergod service med pick-up-point i kbhfungerer fantastisk. jeg kan kun anbefale at købe elektronik og diverse gennem komplett.dk. tjek prisen på edbpriser.dk - så vil du ofte finde komplett.dk øverst. fuld tilfredshed!
__label__4 ,produkter kommer normalt til tiden. dog har jeg oplevetat leverencen udeblev indtil jeg rykkede for dennår bestillingen har indeholdt demovarer.ellers intet at klage over. varerne kommer til tidener som loveter godt beskyttet i indpakningen. ingen problemer ved reklamationer.
__label__5 ,har handled mange gange og er altid tilfreds.
__label__4 ,har næsten aldrig oplevet problemer med denne sideog har handlet der et par gange! kan klart anbefale den.
__label__3 ,bestilte mit fjernsyn onsdag aften. hvorefter jeg først fredag får at videat min ordre er afsendt (kan gøres bedre) - på jeres transport med budstikken står der 2 dages-levering. det er desværre forkert2 dage er 2 dageog jeg måtte vente 3 dage. da jeg så kontakter komplett tirsdagfordi jeg har modtaget en sms fra post danmarkat min varer snart kan afhenteser der sket en fejl. dvs. at hvis jeg ikke havde kontaktet kompletthavde min varer ikke været fremme. men heldigvis har komplett en online serviceog personen jeg skrev medydede en flot service og fik sat gang i proceduren igen. alt i alt er jeg tilfreds med produkt og service. men tranporten var skuffendeda jeg synes 299- er meget at betale for noget der ikke er 100 % præcis. en ide kunne være at sige tranporten er på 2-3 dage.
__label__4 ,fint at jeg kunne hente varen allerede dagen efterat jeg bestilte den
__label__5 ,har handlet der førog vil helt sikkert handle der igen.
__label__5 ,flot 2 dage efter bestilling kunne jeg hente mine vare
__label__5 ,kan kun være positiv; har handlet hos komplett flere gangealdrig problemerhurtig leveringhurtig svar på spørgsmål.
__label__1 ,jeg fandt en god pris på en nokia lumia 800 hos komplett dk igennem pricerunner. selvom prisen ikke var urealistisk lav undrede det mig dog lidtså efter at have bestilt telefonen kontakter jeg kundeservice igennem chatten. her fortæller jegat der muligvis er tale om en fejl. det får jeg dog klar besked omat det ikke er. senere bliver ordren så annulleret per e-mailmed begrundelsen forkert vare nummer.jeg ved ikkehvornår en aftale er bindendemen man bør da kunne stole på et svar fra kundeservice.
__label__1 ,jeg har købt et kamerasom jeg sendte til reparation pga defekt skærm(indenfor reklamationsretten). har nu fået det tilbage (uden at de sendte et tracking nr. så jeg selv har måtte rykke for det) uden begrundelse for hvorfor det ikke er lavet. jeg ringer så til dem og de siger at skærmen er knust. da jeg sidder med kameraet i håndet og dette ikke er tilfældetfinder jeg det meget mystisk. jeg spørger deres servicemedarbejder om de ikke kan gøre noget da det må være en fejl. det svar jeg får er at det er deres servicepartner der afgør det og de kan ikke gøre nogetmen jeg kan klage via forbrugerstyrelsen...jeg har bedt om fejlbeskrivelsen på skriftda det må kunne bruges i klagesagen.har købt mange ting fra nettet uden problemermen vil aldrig købe fra komplett igen. vil nu gå videre med klagen.
__label__5 ,gode priser og hurtig levering.
__label__5 ,alt forløb gnidningsfrit fra ordre til leveringmed god information undervejs.
__label__5 ,jeg vil meget gerne anbefale jer som leverandør
__label__5 ,nu har jeg lavet en 4-5 handler herindeog jeg er stadig virkelig glad for den service man får herinde. og med de mange betalingsmulighederså gør det kun siden meget mere interessant for mig. personligt synes jeg komplett.dk er en af de bedre sider på nettetog priserne er helt iorden.
__label__5 ,ok til tiden som lovet
__label__5 ,hurtige at få de bestilte varer til pick-up-pointetjeg får en email/sms da de er klare at hentede er på vejen hjemdet kunne ikke blive bedre! har købt fra komplett flere gange og har ikke noget at klage over!havde en rma sag hos dem og der gik ikke lang tid før jeg fik det opklaret!
__label__5 ,bestilte videocamcorder. samt lidt tilbehør. levering til tiden og alt i skønneste orden...! kan kun anbefales....
__label__5 ,bestilte en wacom cintiq 24hd i fredagssom blev afsendt mandag og havnede hos mig om tirsdagen. rimelige prisergod kundeservice og levering direkte til døren (hvilket overraskede migda pakken vejede hele 35kg og skulle 2 etager op). det hele var perfekt. en virkelig god handel. kan sagtens finde på at handle hos komplett.dk igen
__label__5 ,en rigtig god og hurtig behadling 
__label__5 ,leveret til den lovede tid og prisbliver aldrig skuffet over komplett!
__label__5 ,det er nemt at overskue tilbudbestille og følge leveringen.
__label__5 ,modtog mine varer dagen efter bestillingen
__label__5 ,godt sted at handle. og rigtig fedt med pick-up points. bor man i københavnsområdetkan man selv hente sine varer når det passer enenten ved vesterport eller på stamholmen i hvidovre. selvfølgelig surt for dem der ikke bor i nærhedenmen de kan så få leveret på normal vis (hvilket man selvfølgelig også vil være mere eller mindre nødt til i københavnsområdet hvis det er en stor vare og man ikke har en bil - eller mulighed for at få nogen til at køre...) bestilte en computer skærm 25. dec.!! den var pakket og afsendt 26. dec.!! og jeg kunne så afhente den d. 27. dec.! imponerendeat foretagenet ikke holder stille på helligdage. har tidligere bestilt en gamer-pc til min søn. heller ingen problemer der.
__label__5 ,ingen problemer og hurtig levering som lovetgodt gået..!
__label__2 ,det er meget svært at forstå hvorfor kunder fra grl i mange tilfælde ikke ønskes.
__label__5 ,kun en ting at klage over. en fejl på lageret gjorde at min vare blev sendt lidt for sent. men alt i alter jeg tilfreds.
__label__5 ,alt forløb gnidningsfrit fra ordre til leveringmen god information undervejs.
__label__4 ,havde varerne på lager og blev leveret inden for et par dage. helt ok.
__label__5 ,det kom rigtigt hurtigt helt uden problemerog alt var bare som det skulle være.
__label__4 ,jeg handlede her på komplett.dk for første gang og blev positivt overrasket! udbuddet er stort og tilfredsstillendedet tog dog lidt længere tid end skrevet at modtage min vare.men handler her gerne igen!
__label__5 ,du skal handle på komplet for det er nemt hurtigt og billigt
__label__5 ,problemfri bestilling og levering gør det nemt at handle hos komplett
__label__5 ,er vild med at leveringen er så hurtig og at prisen ikke er høj er jo altid et stor plus
__label__5 ,det hele forløb fint. absolut tilfredsstillende. kommer helt sikkert igen
__label__5 ,bestil i lørdag -pakket og sendt søndag - modtaget tirsdag. hvor nemt kan det blive. tak for super service.
__label__5 ,hurtig levering og sms at man kunne hente det man havde købt på posthuset.
__label__5 ,hjemmesiden er ganske enkelt den bedste e-handelsportal for computer hardware jeg har set i danmark. der er derfor også konsekvent den jeg har benyttet mig af for at få en fornemmelse for prissammenligning og brugeranmeldelser - samt links til tests og producenterpå de produkter jeg har undersøgt i forbindelse med køb af ny pc.
__label__5 ,perfekt billigt.
__label__5 ,leveret som i skrev - ingen problemer - produktet i orden - spil... datteren glad...
__label__5 ,når jeg skal købe elektronik-dele kigger jeg altid om de er hos komplett først. det er den bedste side i norden til detefter min mening
__label__5 ,fantastisk at jeg fik min vare 2 dage efter bestillingog så var komplett.dk endda billigst (iflg. pricerunner) :) tak!
__label__5 ,bestilte varene den ene dag og fik dem som lovet 2 dage senere med posten.hade glemt nogle dele og bestilt demtil min store glæde var de fremme dagen efter.. hvis det gik så nemt alle steder var der ingen grund til at gå i en butik hvis man ved hvad man skal have :)tak for god service og hurtig levering til postvæsenet.
__label__2 ,denne sene leveranse og til næste postkontor istedet for hjemmeforsendelse for fuld pris er dyr og dårlig behandling i forhold til andre virksomheder der sælger sine varer over nettet og sender dem hjem til kunden.
__label__5 ,jeg har handlet hos komplett flere gangebåde privat og til vores virksomhed. leverancerne er leveret promte og til den anoncerede pris. senest har vores lokale postvæsen svigtetså jeg måtte hente pakken på posthuset. straks refunderede komplett vores leveringsomkostninger. - vi handler trygt videre her :-)
__label__4 ,bestillingbetaling og transporttid er bare i top. eneste anke erat forsendelsen afleveres på nærmeste posthus og ikke på modtageradressendet burde forbedresman kan ikke engang tilvælge detuden at skulle betale dyrtfor privat transport.
__label__5 ,rigtig godt med pick up point hvor man kan afhente sit produkt!
__label__4 ,til et mediecenter havde jeg købt en harddisk controllerog ville afhente pakken når den ankom ved afhentningstedet ved vesterport station i kbh. ved bestilling valgte jeg besked via smsnår pakken var klar til afhentning. men den fik jeg aldrig.jeg har før handlet hos komplett uden problemerså mon ikke dette var en enlig svale.derfor kun 4 stjerner.
__label__5 ,jeg kan ikke give top karakter pga. leverings tiden. - har ændret dette efterfølgende - når man bestiller en vare på en dansk hjemmeside og varen er på lager forventer man at varen er i landet og ikke norge!! det siger sig selv at leverings tiden som de skriver 1-2 dage ikke kan muliggøres over landegrænser. de burde skrive 4-5 dage.tilføjelse til overstående: varen jeg købte var desværre defekt fra producentens side. det godtgjorde komplett med en ny og meget bedre vare. - thumps up -kundeservice er hurtigvenlig og nyttig.jeg vil anbefale at handler hos komplett.dkny leverance fra komplett.dk som blev leveret som lovet. denne gang blev forventningerne opfyldt. blev samtidig oplyst med ordre status samt track&trace. skide godt!!
__label__1 ,køb produkterne dine et andet sted...
__label__3 ,i forhold til den lovet leveringstid tog det alt for lang tid før varen var i hænde..
__label__5 ,fyldestgørende varepræsentation. information om levering og tiden derfor præcis.
__label__3 ,leveringen påbegyndes først næste dag på trods af at bestillingenvar indgivet før kl. 17og varen var på lager. aftalen med post danmark indebærer at man selv skal afhente på posthuset. det kan ikke ses på hjememsiden hvad man sparer ved det som kunde. man får en sms fra post danmark en dag pakken ankommer til posthusetmen man kan først hente den dagen efter. det lægger så endnu en dag til leveringen. vi fik godt nok lov til at få pakken samme dag som den ankom til posthusetda vi kunne se på track&trace at den var ankommet til posthuset men fik også at vide at det ikke var normal rutine. følger man ikke pakken med track&tracemen reagerer man på sms'en går der en ekstra dag.
__label__5 ,endnu en handel i hus til gode pengesikker og hurtig levering
__label__1 ,jeg bestilt et canon ixus 1100 hs hos komplettkameraet er defekt ved modtagelsen derfor returnere jeg kameraet og ønsker min penge returjeg bliver oplyst i hvidovre at det vil tage 14 dage at behandle en retur ordrederfor kontakter jeg kundeservice og forklare jeg har brug for dette kamera og det skal ombyttes eller penge retur nu. medarbejderen afviser og siger at det tager mindst 5 dageat behandle en retur sag. dette er bestemte ikke kundeservicenår konplett sælger en defekt vare.
__label__5 ,hurtigtnemt og bekvemtog favorable priser :o)
__label__4 ,kan varmt anbefales! hurtig levering til pick-up-pointhvor man så selv afhenter varen. og en super service dér! det eneste punkt er fragtomkostningerne for eventuelt at få vare leveret hjem til dørenmen så længe man bor/er i nærheden og selv har mulighed for at afhente i pick-up-pointså går det :o)!
